******** BOOKKEEPER/CommitList.txt ******
TOTAL NUMBER:1127

Commit{id=9ea37773fa07e8e1c16e654020ae34c3d6564963, ticket=null, release=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=92}}
Commit{id=cb8296636b961253f9586f535db285bfafa54a8a, ticket=Ticket{ticketID='BOOKKEEPER-180', creationDate=2012-03-01, resolutionDate=2012-03-08, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, fixedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}]}, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=028a6d5360637417141f7f819a404e8e71117f9b, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=8207445ea25bef37e3369e749913acc0d597d9b2, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=c6cc7cca3a85603c8e935ba6d06fbf3d8d7a7eb5, ticket=Ticket{ticketID='BOOKKEEPER-163', creationDate=2012-02-07, resolutionDate=2012-03-13, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=92}, openingVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, fixedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}]}, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=fd5bb2bce8585ef49ba01d853241a4ee36d487e2, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=e8a1dec3fbea9b2f8c59c32e2f189d60c1864688, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=a4bded985ca1346a17ee0dcf08fe9dcd570dcfb7, ticket=Ticket{ticketID='BOOKKEEPER-184', creationDate=2012-03-13, resolutionDate=2012-03-15, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, fixedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}]}, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=33bef6356dfcf14928314e14c20ae73de80bdf99, ticket=Ticket{ticketID='BOOKKEEPER-182', creationDate=2012-03-08, resolutionDate=2012-03-16, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, fixedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}]}, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=0663029788d504f38e98fd79e625a466bb4780c9, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=3abac4eb86d64286d057d73024a177ef300283b0, ticket=Ticket{ticketID='BOOKKEEPER-186', creationDate=2012-03-16, resolutionDate=2012-03-19, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=92}, openingVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, fixedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}]}, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=841e7dc187b17e6cf4c437fc211f9e285191dd7c, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=7199719beebe79325a93ef57a1140c2ed50c26e9, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=f3a404e4e6b0d0c2a0b2a83d38cdedaff0683e68, ticket=Ticket{ticketID='BOOKKEEPER-188', creationDate=2012-03-20, resolutionDate=2012-03-21, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, fixedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}]}, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=3d32544c0b2b1cd5b184531846a451f518486c7d, ticket=Ticket{ticketID='BOOKKEEPER-189', creationDate=2012-03-20, resolutionDate=2012-03-21, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, fixedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}]}, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=6d56d60831a63fe9520ce156686d0cb1142e44f5, ticket=Ticket{ticketID='BOOKKEEPER-195', creationDate=2012-03-28, resolutionDate=2012-03-28, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, fixedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}]}, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=c805430253c6e6bb4341ad51b406ceabeafcd4e8, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=48304c7c07513a15d26cb61f311c9f4b998fd8fc, ticket=Ticket{ticketID='BOOKKEEPER-190', creationDate=2012-03-21, resolutionDate=2012-03-29, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, fixedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}]}, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=83e8672a10fab050a5bbcc1beeb9a210c1b2b90b, ticket=Ticket{ticketID='BOOKKEEPER-194', creationDate=2012-03-28, resolutionDate=2012-03-29, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, fixedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}]}, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=4b32e049dca4a1a8eea4bfb2325aee2de629b132, ticket=Ticket{ticketID='BOOKKEEPER-166', creationDate=2012-02-07, resolutionDate=2012-03-30, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, fixedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}]}, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=30c68b0bebff1e0a012dd81e8f05ebbf83b4ff5f, ticket=Ticket{ticketID='BOOKKEEPER-193', creationDate=2012-03-26, resolutionDate=2012-03-31, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, fixedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}]}, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=235bc1fec4d60567d113202b44f6fb4c1616d1ce, ticket=Ticket{ticketID='BOOKKEEPER-198', creationDate=2012-03-30, resolutionDate=2012-03-31, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, fixedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}]}, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=682a23fb23c8de7756d5ef226fd6e97dd8d4e561, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=47244dd77fb291ec95d5da4c96751ea92bc2d516, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=f694716e289c448ab89cab5fa81ea0946f9d9193, ticket=Ticket{ticketID='BOOKKEEPER-207', creationDate=2012-04-02, resolutionDate=2012-04-03, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, fixedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}]}, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=8f02fb64ec9612af8422f23ed7908d7f6ccf5332, ticket=Ticket{ticketID='BOOKKEEPER-212', creationDate=2012-04-06, resolutionDate=2012-04-09, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, fixedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}]}, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=df5789843b6624ebda9c6e839458cdfbc3ed7d84, ticket=Ticket{ticketID='BOOKKEEPER-211', creationDate=2012-04-06, resolutionDate=2012-04-10, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, fixedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}]}, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=22bb0534ceebb3e9044b727177146fc220683b81, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=8a1ad4c3208ad0e5b546ab8e5738132698fa56f5, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=3d834bd3798f22a43dc434d4b809a5c22731da38, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=4a94ce1d8184f5f38def015d80777a8113b96690, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=cf846eb5f57af19f68ccad42edda7551c852041d, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=b5c0791d38a093936016a7989c35363063cdb202, ticket=Ticket{ticketID='BOOKKEEPER-213', creationDate=2012-04-06, resolutionDate=2012-04-19, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, fixedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}]}, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=57a62a1c3ce151e1354a2a4ed212e9e8965928bf, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=2f25ef611dd2c8ea2c94b48af09f183d74b6167e, ticket=Ticket{ticketID='BOOKKEEPER-173', creationDate=2012-02-16, resolutionDate=2012-04-20, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, fixedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}]}, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=4e9ee8d75582a66f3e11d78dea280afbb864db7e, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=7f9005baadbbf312db857be6c3d3c095fe800c54, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=f7c1ad57ead301df4d3326b5d8c8950964387fa9, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=6d50e72732aa741d3a620c4b3ec04593c68f1b62, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=268bdb8c6b5f642967329a99ec1dce5ba0af46d7, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=6fc326ebd647afbbcc0beab6764b5d3748e50088, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=a7d658179db3226dc33d53f4d25afd64ea90c061, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=36a4a4190c342d7b3a1d5859c545ca1fc1b713cf, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=3e224c4b6d4a0d9317060f7fe0d3519fccc68f5a, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=9efe73998fe1ee72ffae95f3e1b1e65884019710, ticket=Ticket{ticketID='BOOKKEEPER-242', creationDate=2012-05-08, resolutionDate=2012-05-09, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=92}, openingVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, fixedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}]}, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=47ee081e6796ec84c774167dca67c3fd3ceda170, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=d368d86e287ef982fa70e069001e30124ee22b48, ticket=Ticket{ticketID='BOOKKEEPER-235', creationDate=2012-05-03, resolutionDate=2012-05-09, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, fixedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}]}, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=5f25edeba1cbf5de489e1f5a3070188f0163b51b, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=c32edf860040ebba19c6c57d226b12cd487a00d2, ticket=Ticket{ticketID='BOOKKEEPER-245', creationDate=2012-05-09, resolutionDate=2012-05-10, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, fixedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}]}, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=3a2fdc683eb7c8881e4ce9608bb1d7c3548e27d4, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=eaf6cf985ae7ca4a4f62da2de3ecb569ccc5d3f7, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=ba0ab04216f94411bae27a52670c9c8b4da03476, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=132849503c0547d4d89d50cd14f700302b391ee2, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=f05021f1e9e8461182f082b9ab7819b71703655c, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=73dc3481846fdc0c97944c6a7c6ce0cef17ee938, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=1c2141183dd3422c85314b64e7b538c8faacd283, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=24e7fb03f6c9e3666aa83cc174b5088926eae3d1, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=67cbcdd7a2d1668c9bba0d45d6ea3235e4bd11e3, ticket=null, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}

Commit{id=c59b7b8a285e5d4da72aea1232a29f31610c2306, ticket=Ticket{ticketID='BOOKKEEPER-146', creationDate=2011-12-21, resolutionDate=2012-05-25, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, fixedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}]}, release=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}}
